"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","ensembl"
"Gm42457",2.27550164198282,1.102033835485,1.81550531190556,0.607012179065622,0.543842829658502,NA,NA,NA
"Gm38010",2.28303771240507,1.10740741586516,1.82516421721132,0.606743987977787,0.544020825089619,NA,NA,NA
"Mir7669",2.28303771240507,1.10740741586516,1.82516421721132,0.606743987977787,0.544020825089619,NA,"102465771","ENSMUSG00000098397"
"Mfrp",2.27597633818918,1.1014476806457,1.81538751270334,0.606728686265722,0.544030981538665,NA,"259172","ENSMUSG00000034739"
"Mir7081",2.27597633818918,1.1014476806457,1.81538751270334,0.606728686265722,0.544030981538665,NA,"102466802","ENSMUSG00000099147"
"Pkhd1",2.27597633818918,1.1014476806457,1.81538751270334,0.606728686265722,0.544030981538665,NA,"241035","ENSMUSG00000043760"
"Galnt2",13.1714515442318,-0.500325103352332,0.824969457562523,-0.606477123202363,0.544197969013852,0.999813356907188,"108148","ENSMUSG00000089704"
"Gm38142",2.28351240861143,1.10681760838959,1.82504639394781,0.60645998483107,0.544209346385946,NA,NA,NA
"Jam2",2.28351240861143,1.10681760838959,1.82504639394781,0.60645998483107,0.544209346385946,NA,"67374","ENSMUSG00000053062"
"Kdf1",2.28351240861143,1.10681760838959,1.82504639394781,0.60645998483107,0.544209346385946,NA,"69073","ENSMUSG00000037600"
"Plk5",2.28351240861143,1.10681760838959,1.82504639394781,0.60645998483107,0.544209346385946,NA,"216166","ENSMUSG00000035486"
"2700046G09Rik",21.0314096588637,0.374877203847924,0.618231958136325,0.606369824326132,0.544269201722833,0.999813356907188,"67188","ENSMUSG00000097787"
"Rgs3",964.640611716857,-0.0627675374323342,0.103528501536022,-0.606282680624856,0.544327057388137,0.999813356907188,"50780","ENSMUSG00000059810"
"Tbxa2r",204.138128553485,-0.120582172421803,0.198911842493976,-0.606209117114055,0.54437589939446,0.999813356907188,"21390","ENSMUSG00000034881"
"Zdhhc16",646.09003837729,0.074874466252407,0.123524252189742,0.606151949314331,0.544413857080947,0.999813356907188,"74168","ENSMUSG00000025157"
"Lppos",47.0032498809977,-0.252999376802807,0.41751258939724,-0.60596825874894,0.544535830952444,0.999813356907188,"68841",NA
"Wdr4",906.362541620583,0.0666762264312178,0.1100772852685,0.605721936806324,0.54469941450664,0.999813356907188,"57773","ENSMUSG00000024037"
"Rpl7l1",3344.01148689189,0.04633212269993,0.0764961495666834,0.605679148066678,0.544727833197266,0.999813356907188,"66229","ENSMUSG00000063888"
"Mrps26",1459.26589568284,-0.0541170230518893,0.0893526053555458,-0.605656912146551,0.544742601759838,0.999813356907188,"99045","ENSMUSG00000037740"
"Zfp628",140.954975213059,-0.144815167584915,0.239135610317603,-0.605577594205155,0.544795284446155,0.999813356907188,"232816","ENSMUSG00000074406"
"Brd4",553.531834257035,-0.078242205652188,0.129227785493773,-0.605459618093961,0.544873648428447,0.999813356907188,"57261","ENSMUSG00000024002"
"2700016F22Rik",17.3851925551643,-0.398373074962363,0.657986301549232,-0.605442809408633,0.544884813818253,0.999813356907188,NA,NA
"Gm36933",36.9924798784531,0.292119515833311,0.482516930570941,0.605407805043564,0.544908066291811,0.999813356907188,NA,NA
"Hook2",1166.07388646059,0.0609476387274463,0.100673133471379,0.605401228966151,0.544912434661028,0.999813356907188,"170833","ENSMUSG00000052566"
"Ccdc24",10.6479732912832,-0.515383430120845,0.851460738229535,-0.605293241344862,0.544984171371124,NA,"381546","ENSMUSG00000078588"
"Hsf4",54.0092755234937,0.232960211012333,0.384876791382198,0.605285161975366,0.544989538724726,0.999813356907188,"26386","ENSMUSG00000033249"
"Alg5",950.072084884529,0.0633242013220397,0.104626001850968,0.60524344046177,0.545017255923627,0.999813356907188,"66248","ENSMUSG00000036632"
"Comtd1",231.382538711282,-0.121962748094075,0.201530388027895,-0.605182917015937,0.545057465210102,0.999813356907188,"69156","ENSMUSG00000021773"
"Gm26710",16.8097400704666,0.404786523487546,0.669047686322722,0.605018942240677,0.545166410702318,0.999813356907188,"102633244",NA
"Kif16b",1239.62169040547,-0.0575139902658919,0.0950656718213002,-0.60499220343179,0.545184177098216,0.999813356907188,"16558","ENSMUSG00000038844"
"Rnf130",1055.20413480056,-0.0617460355815312,0.102071512607595,-0.604929171755378,0.545226059148071,0.999813356907188,"59044","ENSMUSG00000020376"
"Wnt5b",23.0807450587525,0.354299182070708,0.585743013732867,0.604871374927384,0.545264464252251,0.999813356907188,"22419","ENSMUSG00000030170"
"9530080O11Rik",3.00464906796537,1.08389092274483,1.79225513349336,0.604763742889761,0.545335987665784,NA,"319247","ENSMUSG00000044125"
"Dlg2",89.01525671677,0.181593172274556,0.300320989910698,0.604663604527121,0.545402535579123,0.999813356907188,"23859","ENSMUSG00000052572"
"Mansc1",111.765326180499,0.171492637574121,0.283619128143475,0.604658221385434,0.545406113111913,0.999813356907188,"67729","ENSMUSG00000032718"
"Mir682",116.350304728063,0.158560145675019,0.262231112159345,0.604658022342786,0.545406245392065,0.999813356907188,"751556","ENSMUSG00000076236"
"Cables2",649.075083987061,-0.0728556209624146,0.120546169135539,-0.604379396582049,0.545591430652597,0.999813356907188,"252966","ENSMUSG00000038990"
"Gypc",1377.99297615904,0.0551736593772944,0.0913076504555597,0.604261078913074,0.545670078502319,0.999813356907188,"71683","ENSMUSG00000090523"
"Trav6n-6",21.02013508767,0.373065047311697,0.617428772305371,0.60422361905607,0.545694979904612,0.999813356907188,"620297",NA
"Gm42722",4.0189325202494,0.832286420034039,1.37754021186495,0.604183030640731,0.545721961649116,NA,NA,NA
"Myo1d",34.8139746392622,0.288193768193491,0.477119928687018,0.604027941122831,0.545825065775437,0.999813356907188,"338367","ENSMUSG00000035441"
"4930432K21Rik",144.523992159776,0.141581382148211,0.234460557696024,0.60386012700597,0.545936640145881,0.999813356907188,"74666","ENSMUSG00000008129"
"1700003F12Rik",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"75480","ENSMUSG00000038523"
"1700006J14Rik",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"321010",NA
"1700016H13Rik",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"74218","ENSMUSG00000029320"
"1700093J21Rik",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"74296",NA
"4732465J04Rik",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"414105",NA
"4933440J02Rik",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"71321","ENSMUSG00000097082"
"AC154296.1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Akap6",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"238161","ENSMUSG00000061603"
"Akr1b7",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"11997","ENSMUSG00000052131"
"Armc12",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"67645","ENSMUSG00000024223"
"Arxes1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"76219","ENSMUSG00000048355"
"BB557941",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"767815","ENSMUSG00000084938"
"Barx2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"12023","ENSMUSG00000032033"
"Btbd16",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"330660","ENSMUSG00000040298"
"Cdc42ep5",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"58804","ENSMUSG00000063838"
"Cnga4",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"233649","ENSMUSG00000030897"
"Cpn1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"93721","ENSMUSG00000025196"
"Cthrc1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"68588","ENSMUSG00000054196"
"Dnah6",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"330355","ENSMUSG00000052861"
"Dok7",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"231134","ENSMUSG00000044716"
"Fam187a",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"66784","ENSMUSG00000075510"
"Fam217a",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"71864","ENSMUSG00000021414"
"Fer1l4",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"74562","ENSMUSG00000013338"
"Foxd4",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"14237","ENSMUSG00000051490"
"Foxp2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"114142","ENSMUSG00000029563"
"Gm12746",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm13145",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm13481",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"102633236",NA
"Gm14302",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm15601",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm15718",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm15938",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"105245873",NA
"Gm16231",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"105244590",NA
"Gm16333",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm17102",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"102638296","ENSMUSG00000091864"
"Gm17206",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm20449",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm23105",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm23723",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm24056",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm24816",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm24859",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm25116",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm26158",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm26984",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm29055",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm37382",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm42963",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm43069",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm43144",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm43172",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm44357",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Gm6377",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"622976","ENSMUSG00000048621"
"Gm8890",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"667948",NA
"Grin2b",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"14812","ENSMUSG00000030209"
"Hgf",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"15234","ENSMUSG00000028864"
"Ighv14-2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"668421",NA
"Il13",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"16163","ENSMUSG00000020383"
"Il22ra2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"237310","ENSMUSG00000039760"
"Lrit3",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"242235","ENSMUSG00000093865"
"Megf6",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"230971","ENSMUSG00000057751"
"Mir3075",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"100526533","ENSMUSG00000093081"
"Mir6539",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"102465310","ENSMUSG00000098866"
"Mir669a-3",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"735272","ENSMUSG00000076028"
"Mir7578",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"102466836","ENSMUSG00000098812"
"Msgn1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"56184","ENSMUSG00000047002"
"Nxpe2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"78252","ENSMUSG00000032028"
"Olfr266",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"258482","ENSMUSG00000043529"
"P2ry12",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"70839","ENSMUSG00000036353"
"Papolb",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"56522","ENSMUSG00000074817"
"Paqr9",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"75552","ENSMUSG00000064225"
"Perm1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"74183","ENSMUSG00000078486"
"Ranbp3l",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"223332","ENSMUSG00000048424"
"Rassf10",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"78748","ENSMUSG00000098132"
"Ren1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"19701","ENSMUSG00000070645"
"Rgs13",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"246709","ENSMUSG00000051079"
"Rnf112",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"22671","ENSMUSG00000010086"
"Scube1",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"64706","ENSMUSG00000016763"
"Snora19",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"100217439",NA
"T",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"20997","ENSMUSG00000062327"
"Tas2r108",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"57253","ENSMUSG00000037140"
"Tex29",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"75528","ENSMUSG00000031512"
"Tmeff2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"56363","ENSMUSG00000026109"
"Ucn2",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"171530","ENSMUSG00000049699"
"Wnt10a",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"22409","ENSMUSG00000026167"
"Zfp541",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"666528","ENSMUSG00000078796"
"Zfp960",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,"449000","ENSMUSG00000096696"
"mt-Ty",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"n-R5s197",0.509937248655857,2.52596422747128,4.18374981273489,0.603756041956073,0.546005848729663,NA,NA,NA
"Il18rap",62.5562440216585,0.217147744094873,0.359701178293704,0.603689276540449,0.546050244905632,0.999813356907188,"16174","ENSMUSG00000026068"
"Cblc",2.45193823866153,-1.13377440847433,1.87813005917021,-0.603671935784496,0.546061776067248,NA,"80794","ENSMUSG00000040525"
"Gm28033",2.45193823866153,-1.13377440847433,1.87813005917021,-0.603671935784496,0.546061776067248,NA,NA,NA
"Gm44313",3.71510145375488,-0.889643615775762,1.47395517057657,-0.603575762367154,0.54612573113459,NA,NA,NA
"Nubp2",1367.67796587412,0.0600359916863013,0.0994923323152866,0.603423301969141,0.546227124502241,0.999813356907188,"26426","ENSMUSG00000039183"
"Csf2ra",179.272253783833,-0.133079107917835,0.220549950145876,-0.603396681023113,0.546244829645712,0.999813356907188,"12982","ENSMUSG00000059326"
"Gm12592",10.6574081465309,-0.514035392766094,0.852035083085878,-0.603303083371139,0.546307082127609,NA,"791413",NA
"Atf7",186.64005650937,0.127433047739432,0.211306668117533,0.603071587256069,0.546461066983164,0.999813356907188,"223922","ENSMUSG00000099083"
"Fam168b",4155.44960355966,-0.0410282248414121,0.0680698571101785,-0.602737049601904,0.546683630221293,0.999813356907188,"214469","ENSMUSG00000037503"
"Faap100",975.69317215822,-0.063841609238538,0.105950595064627,-0.602560176274579,0.546801319719208,0.999813356907188,"71885","ENSMUSG00000025384"
"A230103J11Rik",4.93209885390205,-0.796743449292917,1.32241043753014,-0.602493315752247,0.546845811216583,NA,"320466","ENSMUSG00000087026"
"Reep5",2239.39310319508,0.0550314342918402,0.0913494676337916,0.602427531515063,0.546889588262727,0.999813356907188,"13476","ENSMUSG00000005873"
"Ric8",2928.91063899586,-0.0457311545331227,0.0759230639906501,-0.602335471323372,0.546950853925235,0.999813356907188,NA,NA
"Cand2",341.265523419407,-0.0949890153259889,0.157702144118203,-0.602331793629842,0.546953301485069,0.999813356907188,"67088","ENSMUSG00000030319"
